Código de la transacción,Estatus de la transacción,Fecha de la transacción,Confirmación del pago,Productor(a),Código del producto,Producto,Código del precio,Nombre de este precio,Tasa de conversión (moneda de compra),Moneda de compra,Valor de compra con impuestos,Impuestos locales de compra + Tarifa de pago en cuotas,Valor de compra sin impuestos,Tasa de conversión (moneda en la que recibes los valores),Moneda en la que recibirás los valores,Facturación bruta (sin impuestos),Facturación bruta,Tipo de venta,Faturación neta del Productor(a),Comisión del Afiliado(a),Facturación del(de la) Coproductor(a),Moneda de las tarifas,Tarifa de procesamiento,Tasa de streaming,Otras tarifas,Nombre del Afiliado(a),Canal usado para la venta,Código SRC,Código SCK,Método de pago,Tipo de cobro,Cantidad total de cuotas,Cantidad de cobros,Fecha de vencimiento (vouchers),Código del cupón,Período de prueba (trial),Cantidad de ítems,Comprador(a),Email del Comprador(a),País,Teléfono,Documento,Código postal,Ciudad,C. Autónoma/Dpto./Estado/Prov.,Dirección,Barrio,Número,Apto./piso/casa,Instagram
TRX000932,Cancelada,2020-11-25,No,Lisa Barr,PROD723,View,PRC5456,Leader,1.1517,USD,208.19,29.86,178.33,1.1685,USD,186.54192494279624,212.27404847085862,Marketplace,178.11291127252449,8.61968825365574,1.6308921556235256,USD,4.4,0.25,0.85,,Redes sociales,SRC-9178,SCK-1548,PayPal,Recurrente,4,6,2024-10-07,CUP-6115,3,4,Daniel Fry,xgill@example.com,Finland,001-434-874-3034,78456611-5,46392,Hartland,Nebraska,640 Gonzales Park,Butler Track,6634,,@ruizamy
TRX000933,Cancelada,2023-10-23,No,Sarah Glenn,PROD317,Feel,PRC5501,Smile,1.1944,USD,84.00999999999999,12.96,71.05,1.0958,USD,71.42635585382745,88.03818307348045,Marketplace,65.13082129074859,5.887029345350188,2.739687199620473,USD,3.4,0.67,1.03,Crystal Chavez,Redes sociales,SRC-8027,SCK-9727,PayPal,Recurrente,1,7,2022-06-05,CUP-1996,3,4,Sheena Torres,laura21@example.com,French Guiana,(665)689-8843x868,38068414-5,61614,Yolandamouth,Illinois,6799 Day Pines,Maurice Manors,365,,@lopezandrew
TRX000934,Cancelada,2025-05-16,No,Shannon Logan,PROD205,Turn,PRC6516,Interesting,0.9569,USD,160.7,22.88,137.82,1.1317,USD,138.08316873456343,162.34070950162314,Presencial,130.23282468923233,7.984208056598861,2.6070996221987697,USD,2.44,0.33,1.31,Steven Long,Redes sociales,SRC-9497,SCK-3976,Tarjeta de crédito,Único,7,8,2023-12-24,CUP-6596,9,3,Scott Rodriguez,craigtimothy@example.org,Ethiopia,3969199751,56344060-2,15954,New Craigfurt,Idaho,696 Martin Trail Suite 833,Lisa Fall,9224,,@fnielsen
TRX000935,Pendiente,2021-06-05,No,Rebecca Thompson,PROD877,Daughter,PRC1272,Kitchen,1.0583,USD,436.15999999999997,85.96,350.2,1.1126,USD,359.075918510531,443.5187473646844,Presencial,340.3661727253394,5.754836761737087,3.2766621573751076,USD,4.36,0.58,1.9,Theresa Webster,Tienda física,SRC-0067,SCK-8972,Tarjeta de crédito,Único,12,12,2022-11-30,CUP-1569,28,2,Eric Reeves,joneschristine@example.net,Croatia,+1-294-854-1646x07150,65285300-4,43464,Terrancehaven,Montana,222 Michelle Center Apt. 659,Lucas Inlet,9192,,@phillipsderek
TRX000936,Pendiente,2020-09-17,Sí,Teresa Clark,PROD982,Feeling,PRC4943,Young,1.0156,USD,421.17,66.7,354.47,1.1485,USD,362.48537293536236,439.16017329977944,Presencial,353.2262836482627,9.589659872151353,8.444844568524738,USD,2.43,0.17,0.75,,Web,SRC-2068,SCK-7217,Efectivo,Único,9,11,2020-12-22,CUP-6687,18,2,Alyssa Stanley,lloydcheryl@example.org,British Virgin Islands,767-512-3046,65998016-6,47420,Port Jeffreychester,Vermont,20861 Donald Freeway,Jenna Lakes,6672,,
TRX000937,Completada,2020-07-21,No,Jane Young,PROD662,Painting,PRC7182,Ever,1.0404,USD,124.71,18.74,105.97,0.8336,USD,113.17090417861182,129.1246941630461,Marketplace,105.12419868962947,7.697804874141989,8.501538840243757,USD,3.42,0.0,0.59,,Tienda física,SRC-7834,SCK-8814,Transferencia,Recurrente,8,6,2023-02-24,CUP-8247,12,4,William Mcdonald,sara44@example.com,South Georgia and the South Sandwich Islands,475-366-6196,32392950-1,89066,Patrickland,Arizona,16580 Hernandez Skyway,Gregory Well,800,Apto. 14,@donna19
TRX000938,Pendiente,2021-07-21,No,Cindy Frazier,PROD620,Player,PRC7185,Affect,1.0989,USD,101.67,19.8,81.87,1.0875,USD,84.0263194881178,116.61715845919579,Online,78.82955412983874,2.8125891246858856,6.288680255050468,USD,0.97,0.07,1.93,Mark Miller,Tienda física,SRC-7291,SCK-9304,Efectivo,Recurrente,2,8,2021-02-22,CUP-0185,14,2,Patricia Moore,danielhubbard@example.com,Turkey,(556)672-2412x8650,10195992-2,24265,Brendaview,Kentucky,66159 Heather Dale Apt. 976,Fuentes Lights,2033,Apto. 29,@arnoldkaitlyn
TRX000939,Pendiente,2023-03-27,No,Spencer Barker,PROD813,By,PRC1674,Financial,1.0038,USD,216.41,31.32,185.09,1.1607,USD,191.84202044945036,224.9701528246789,Marketplace,176.18807810664887,3.88124177195154,9.432009562284746,USD,4.62,0.61,1.63,Robert Pope,Redes sociales,SRC-7245,SCK-6051,PayPal,Recurrente,11,5,2023-11-25,CUP-0808,7,3,Robert Hayes,foxsamantha@example.org,Guam,784.973.2420,03659592-5,63176,South Jessicafort,Tennessee,046 Peggy Village,Jessica Divide,8232,Apto. 46,@banksjeremy
TRX000940,Completada,2020-09-08,No,Misty Reyes,PROD498,Best,PRC8630,Imagine,0.968,USD,207.12,23.59,183.53,0.9901,USD,191.40211487097665,222.1180915277743,Online,174.74822388277744,8.692129107378152,9.62303070375602,USD,1.69,0.15,1.92,Karen Roth,Redes sociales,SRC-0224,SCK-1026,PayPal,Único,5,10,2021-11-12,CUP-0830,11,2,Sandra Smith,torresjeremy@example.org,Taiwan,001-438-541-5311,07313972-9,71406,Velasquezhaven,New Hampshire,30423 Lambert Parkways Apt. 900,Li Streets,4884,,@sjensen
TRX000941,Completada,2021-03-21,No,Jesus Johnson,PROD856,Usually,PRC1548,Maintain,1.1185,USD,272.46999999999997,31.59,240.88,0.949,USD,241.4739497517042,288.0091145062388,Presencial,234.99639444096468,7.887663545632229,6.433497273745177,USD,3.77,0.15,1.49,,Tienda física,SRC-8525,SCK-3991,Transferencia,Recurrente,11,11,2021-12-19,CUP-8541,11,2,Scott Stevens,john51@example.net,Guinea-Bissau,742-733-4402x588,10889217-1,00683,Hillmouth,Kansas,9964 Wolfe Points,Becker Views,5603,,
TRX000942,Completada,2024-07-12,No,Sean Mcpherson,PROD577,Give,PRC1473,Eat,1.1422,USD,85.69999999999999,11.93,73.77,1.0282,USD,80.08297824409144,105.37706665871912,Online,64.61578388069192,6.711068806252751,0.13478762371100017,USD,0.82,0.74,1.63,,Tienda física,SRC-8817,SCK-6835,Efectivo,Único,2,10,2022-05-07,CUP-4781,24,5,Michelle Smith,mcguireedward@example.net,Mali,001-374-746-9316,16491907-0,83380,Rebeccamouth,Delaware,9230 Neal Manors Apt. 901,Delgado Tunnel,8223,Apto. 37,
TRX000943,Pendiente,2023-01-07,No,Yvonne Martin,PROD536,Front,PRC2253,Color,0.9248,USD,553.02,56.15,496.87,0.9226,USD,505.7373146306188,555.0560463385057,Presencial,491.8461757839444,7.488757667069256,4.478220104244009,USD,2.41,0.09,1.29,,Redes sociales,SRC-4671,SCK-9306,Tarjeta de crédito,Recurrente,12,8,2024-10-27,CUP-4739,13,4,Joseph Gomez,amanda98@example.org,Central African Republic,001-743-659-5133x3169,32324693-5,47158,South Christinaside,North Dakota,777 Kathleen Inlet,Sandra Parks,6282,,
TRX000944,Cancelada,2024-09-16,Sí,Kimberly Nelson,PROD382,Make,PRC3688,Throughout,1.0806,USD,20.52,2.77,17.75,1.0767,USD,21.791160668663192,23.18334464682044,Online,7.970492362946356,5.861668987194243,0.1677586530710795,USD,3.78,0.57,0.37,James Weber,Tienda física,SRC-5645,SCK-5392,Tarjeta de crédito,Recurrente,5,8,2023-12-28,CUP-0347,7,5,Kyle Evans,heather40@example.com,India,299.342.5328x36930,18721398-3,96033,East Barrytown,Minnesota,572 Amanda Shores Apt. 601,Jones Coves,8766,,
TRX000945,Pendiente,2024-11-06,No,Ronald Chandler,PROD988,Throw,PRC4991,Someone,0.8853,USD,47.51,4.64,42.87,1.0363,USD,51.62670597614641,48.854654294294335,Online,37.55065877344088,3.7609643513136737,3.083269930225124,USD,1.64,0.73,1.0,Sarah Byrd,Redes sociales,SRC-0695,SCK-8051,PayPal,Recurrente,3,1,2023-04-04,CUP-4047,10,5,Daisy Johnson,huntallison@example.net,Kuwait,816-232-2855x6336,23521792-1,15940,New Audrey,Kansas,510 Shawn Ridge,Michael Row,4301,,@bakeryesenia
TRX000946,Pendiente,2023-07-22,Sí,Anthony Cook,PROD650,Challenge,PRC7656,Either,0.9654,USD,553.51,103.89,449.62,1.1703,USD,456.84007030441836,556.8396690756565,Presencial,441.7890895032474,4.808508354808367,2.2566032289194093,USD,2.66,0.1,0.18,Claire Garza,Tienda física,SRC-7976,SCK-8854,Tarjeta de crédito,Único,1,3,2021-12-01,CUP-6458,16,3,Frederick Powell,tammyabbott@example.org,Egypt,800.430.4716,34253012-8,82956,New Keithtown,Connecticut,95207 Amanda Street,Davis Lights,3205,Apto. 18,
TRX000947,Cancelada,2022-03-04,Sí,Marisa Hayes,PROD600,Minute,PRC6371,Always,0.9375,USD,302.3,30.39,271.91,1.049,USD,278.1300076830138,306.5007477508286,Marketplace,266.6377179527417,5.3796434674173526,6.376954553111458,USD,0.76,0.58,0.61,,Web,SRC-4373,SCK-7514,Transferencia,Recurrente,6,6,2022-05-04,CUP-3554,26,1,Christopher Hernandez,stephen66@example.org,Azerbaijan,+1-774-390-9126x193,51418594-0,08063,Stephaniefurt,Michigan,84695 Santiago Ranch Suite 697,Ward Meadow,6174,Apto. 30,
TRX000948,Completada,2024-12-31,Sí,Caitlyn Carter,PROD849,Answer,PRC1909,Beat,1.1971,USD,114.67999999999999,17.55,97.13,1.1842,USD,98.10100880649661,133.52928090182164,Online,94.92660751588278,5.32493477778171,9.54593908577708,USD,4.19,0.87,0.38,Erin White,App,SRC-0401,SCK-5076,PayPal,Único,2,12,2022-02-10,CUP-4201,28,3,Brian Taylor,bobbyturner@example.com,China,(908)924-1985,87341372-3,05675,Perezfort,Connecticut,1877 Lane Passage,Clark Way,9409,,
TRX000949,Completada,2024-10-10,No,Timothy Flores,PROD192,From,PRC2427,Trouble,0.9183,USD,521.11,96.08,425.03,0.9606,USD,426.04604850391956,535.8201105635973,Online,424.3968578181408,3.1439480300797253,4.72181900624951,USD,1.62,0.33,1.28,Fernando Reid,Web,SRC-9951,SCK-5414,Tarjeta de crédito,Recurrente,4,1,2021-12-09,CUP-0438,1,3,Steve Young DVM,angela60@example.com,Thailand,914-742-5096x933,79015508-8,00631,Harrismouth,North Dakota,4505 Tanya Rapids Suite 537,Meghan Glens,4864,Apto. 1,@gjenkins
TRX000950,Pendiente,2024-11-11,No,Heather Dalton,PROD427,Official,PRC8481,Eat,0.9627,USD,64.08,10.98,53.1,1.1358,USD,59.266389062987,81.95406668774078,Presencial,44.22000623789415,4.072670963448476,6.1391137949399335,USD,1.57,0.8,0.65,,Web,SRC-5051,SCK-8344,Transferencia,Único,3,7,2026-04-15,CUP-2755,27,5,John Brown,gregory95@example.org,Dominican Republic,+1-236-693-6834x0211,54980460-6,47619,West Cynthia,Indiana,666 Kyle Crossing,Bennett Center,4373,,@julia77
TRX000951,Cancelada,2025-03-31,No,Laura Green,PROD756,Great,PRC7234,Public,1.076,USD,178.34,18.01,160.33,0.8373,USD,167.6674257090458,190.7024729987027,Online,159.30021211513076,4.1935101130380446,1.0464154867617814,USD,4.53,0.89,1.7,,App,SRC-4362,SCK-3319,Transferencia,Recurrente,3,12,2025-07-17,CUP-3121,12,5,Kristi Wilson,robinsontracy@example.org,Vanuatu,001-980-207-7898x1968,66688433-1,57326,Antonioside,Indiana,127 Kristina Rest,Daniel Grove,2317,,@wardjames
TRX000952,Cancelada,2023-05-30,No,Victor Black,PROD249,Near,PRC1499,Evidence,1.0116,USD,62.330000000000005,11.31,51.02,1.0526,USD,57.400365967907646,69.44679293630581,Presencial,49.31500782114391,7.821639357583883,8.356581227353454,USD,3.08,0.93,0.17,David Liu,Tienda física,SRC-3953,SCK-7258,Transferencia,Único,11,11,2021-05-21,CUP-5358,29,3,Jason Grimes,harrismary@example.org,Central African Republic,9195268601,85555505-1,82545,Port Janemouth,Utah,42662 Torres Loop Suite 704,Christopher Parkway,8066,,
TRX000953,Pendiente,2020-08-19,No,Cassandra Camacho,PROD730,Walk,PRC9082,Fact,1.094,USD,281.33,47.96,233.37,0.9016,USD,233.6750553833415,284.4880129482995,Online,223.76836893637565,6.610081677384866,9.128689977920441,USD,3.0,0.94,0.29,Christina Morris,Tienda física,SRC-9748,SCK-9564,PayPal,Único,12,1,2021-08-05,CUP-2753,21,5,John Silva,smithkimberly@example.com,China,(365)263-3734x348,00024201-2,59384,Bennetttown,Missouri,59578 Phillips Creek Apt. 284,Thompson Orchard,378,,
TRX000954,Completada,2025-04-17,No,Richard King,PROD113,We,PRC7856,Program,1.1133,USD,550.25,75.86,474.39,1.1389,USD,474.82917822003634,566.3702724844371,Presencial,468.865819242844,1.7350251072119849,9.353028150778526,USD,1.69,0.95,0.8,,Tienda física,SRC-2194,SCK-0478,Tarjeta de crédito,Único,5,2,2024-12-08,CUP-1367,16,5,Benjamin Butler,katherine89@example.net,Norway,326-638-2794,55097333-0,79593,Williamshaven,Hawaii,98527 Kelly Mission Apt. 444,Koch Valley,8275,Apto. 22,@patrick74
TRX000955,Completada,2023-04-11,No,Latoya Wright,PROD643,Because,PRC9333,Address,1.1707,USD,392.35999999999996,45.33,347.03,0.9771,USD,350.91928758570765,394.23536714979707,Presencial,340.75995012693124,3.5441913777154066,8.052591393480988,USD,2.06,0.7,1.82,,App,SRC-1522,SCK-1815,Tarjeta de crédito,Único,7,11,2024-12-01,CUP-9588,13,2,Craig Salinas,gcruz@example.net,Micronesia,(732)435-1139,25494570-3,10982,Moralesville,Arkansas,324 Brown Orchard,Brian Courts,2262,,
TRX000956,Pendiente,2021-11-22,No,Travis Gonzales,PROD181,Left,PRC1252,Fact,0.8857,USD,605.34,109.12,496.22,0.8067,USD,501.78012573705547,622.7027230813399,Presencial,496.12878485723553,2.7944220216568105,8.307078599119313,USD,1.05,0.72,0.51,,Tienda física,SRC-5451,SCK-7330,Transferencia,Único,12,10,2021-03-05,CUP-5487,9,1,Jerry Davis,jill16@example.com,Venezuela,(251)372-8642x136,71472229-4,43838,North Anne,Virginia,64418 Kimberly Grove Apt. 085,April Valley,9653,,@ortegacatherine
TRX000957,Completada,2024-04-10,No,William Owens,PROD585,Power,PRC4523,Information,1.0558,USD,491.55,85.2,406.35,1.128,USD,408.68358437624767,510.69066349889147,Presencial,401.9450023883473,5.607942509604133,5.885239568234014,USD,3.78,0.13,1.46,Melissa Garza,Tienda física,SRC-9798,SCK-9659,Efectivo,Recurrente,6,7,2024-11-15,CUP-3118,21,2,Alison Mathis,estone@example.com,Kiribati,891-867-1656x709,78851682-0,26886,Dustinhaven,Mississippi,401 Gould Heights Apt. 506,Davis Plains,9716,Apto. 11,
TRX000958,Completada,2023-03-13,Sí,James Logan,PROD639,Throw,PRC4577,Might,0.8617,USD,554.99,84.75,470.24,0.9494,USD,479.09906041852014,558.7014260900971,Online,464.9846286003118,1.6474962768632273,5.365213371893029,USD,2.47,0.51,0.69,,Tienda física,SRC-8734,SCK-8085,Efectivo,Recurrente,7,11,2021-09-17,CUP-4966,16,1,Jimmy Garcia,sduncan@example.org,Burundi,813.742.6839,71395700-1,55869,Michaelberg,Hawaii,023 Stokes Plain Apt. 038,Rachel Street,6541,Apto. 18,
TRX000959,Completada,2022-10-04,No,Amber Smith,PROD751,Individual,PRC4287,Two,0.8325,USD,146.06,28.84,117.22,0.991,USD,122.96532116394145,160.7413205302844,Presencial,108.91049102255393,4.749438862109404,1.4655929862968187,USD,3.58,0.71,1.2,Catherine Mcintyre,Redes sociales,SRC-2922,SCK-5953,PayPal,Recurrente,5,2,2023-08-09,CUP-2109,2,3,Heather White,zanderson@example.org,South Georgia and the South Sandwich Islands,9665754905,03753745-0,66903,North Jennifer,Oklahoma,481 Leblanc Center,Hahn Spurs,8628,,@lfreeman
TRX000960,Completada,2021-12-03,No,Manuel Miller,PROD727,Pattern,PRC7656,Write,0.9422,USD,188.26,19.88,168.38,0.9273,USD,169.55816297634757,203.22383795915746,Presencial,162.20904003420333,4.930197702676116,2.5717188667241606,USD,4.0,0.44,1.77,,Redes sociales,SRC-1637,SCK-9800,Efectivo,Único,12,1,2021-11-06,CUP-7202,18,2,Kerry Medina,veronicalane@example.net,Uruguay,508.377.0152x4244,02993210-3,53449,Delgadoview,Arizona,254 Tyler Underpass,Daniel Wall,5751,,@raymondbruce
TRX000961,Completada,2024-04-23,Sí,Thomas Garcia,PROD387,Test,PRC3368,Number,0.8505,USD,77.97,13.94,64.03,0.9123,USD,64.88861487378188,94.71247220719444,Marketplace,56.66591853325956,5.756071990385649,6.522076773591444,USD,4.06,0.21,1.54,,Redes sociales,SRC-8305,SCK-4508,Efectivo,Recurrente,9,1,2021-11-20,CUP-7598,20,5,Jennifer Wood,larsontrevor@example.net,Micronesia,+1-746-274-8223x28642,46471742-6,47925,Robinchester,Nevada,45011 Barnett Valleys,Eric Route,4163,,
TRX000962,Completada,2021-10-13,Sí,Ashley Spencer,PROD958,Blood,PRC6466,Rock,1.1482,USD,497.61,93.42,404.19,0.9755,USD,406.9359429955562,517.0265659000853,Online,396.25366120249174,1.9653507255009806,3.0001210088691685,USD,2.19,0.88,0.8,,Redes sociales,SRC-6076,SCK-2109,Tarjeta de crédito,Recurrente,6,5,2025-07-02,CUP-6926,13,1,Anna Hoffman,bwhite@example.org,Australia,(731)641-0924x4329,05686429-6,98161,Lake Saraburgh,Wyoming,2731 Johnson Causeway Suite 462,Jason Haven,5654,,
TRX000963,Completada,2025-01-31,No,Karen Ray,PROD239,Ball,PRC1787,Region,1.0517,USD,37.06,7.02,30.04,1.0998,USD,32.713234859957915,46.751114702193746,Presencial,22.5626140897948,9.905631199695213,6.329920567610498,USD,4.66,0.85,0.6,,Web,SRC-6734,SCK-2142,Transferencia,Recurrente,7,8,2026-01-25,CUP-1407,29,2,Patricia Boyer,talvarado@example.net,Bulgaria,001-407-903-8394,13424706-4,87726,East Mariah,Massachusetts,64004 Carson Greens Apt. 434,Patterson Lodge,8214,,@erobinson
TRX000964,Completada,2020-10-30,Sí,Sara Taylor,PROD981,Wife,PRC1321,Another,1.0694,USD,63.94,12.05,51.89,0.9816,USD,55.09982327481023,71.08833616761117,Presencial,43.029331173167265,7.8466777241981,8.384309087422437,USD,2.97,0.09,0.32,David Villa,Tienda física,SRC-7599,SCK-7949,Transferencia,Recurrente,7,8,2023-09-02,CUP-6756,16,3,Matthew Crawford,zwalls@example.com,Morocco,001-613-448-1694x032,21645324-4,91095,North Kevin,Connecticut,49835 Mary Isle,Kathy Points,4728,Apto. 48,@robertojones
TRX000965,Cancelada,2021-11-23,Sí,Erica Wade,PROD721,Not,PRC9271,What,0.8259,USD,346.68,61.7,284.98,0.9933,USD,289.7849764953655,347.1275168632253,Presencial,281.5460612223904,6.663037447726473,8.937106099916736,USD,0.81,0.57,1.38,Jason Harris,Tienda física,SRC-7900,SCK-5783,Transferencia,Recurrente,4,11,2024-05-26,CUP-1080,13,3,Mr. Steven Rivera DDS,yolandanelson@example.com,Bouvet Island (Bouvetoya),264.702.9422,95031215-5,75651,Autumnstad,Oregon,1971 Myers Islands,Nicholas Cape,8872,,
TRX000966,Completada,2021-01-08,No,Matthew Wang,PROD119,Democratic,PRC6925,Carry,0.9305,USD,390.55,64.94,325.61,1.0901,USD,330.00974795616725,400.0673746752908,Presencial,321.2662693155926,3.792353479574021,3.192392854567536,USD,3.42,0.71,1.28,Meagan Hernandez,Redes sociales,SRC-5383,SCK-6144,Efectivo,Recurrente,2,6,2025-11-18,CUP-9179,25,5,Benjamin Barnes,collinsmichele@example.net,British Indian Ocean Territory (Chagos Archipelago),314-968-7261,37021538-4,46388,Port Jamesmouth,South Dakota,3131 David Unions Apt. 243,Erickson Light,2863,,
TRX000967,Completada,2022-04-30,No,Ronald Rodriguez,PROD315,Defense,PRC6897,Win,1.0375,USD,167.05,26.89,140.16,0.9866,USD,145.02876885629559,185.0018961986554,Online,130.6939103229745,6.939335930421276,2.98458165415592,USD,3.49,0.11,1.9,,Redes sociales,SRC-6215,SCK-3944,Efectivo,Único,5,10,2020-11-15,CUP-6014,7,1,Brian Anderson,jennifer84@example.net,Moldova,347-553-9360x0748,35333694-1,58579,Danieltown,Utah,5658 Matthew Islands,Dixon Garden,4300,Apto. 45,@zhansen
TRX000968,Cancelada,2022-04-23,No,Steven Frazier,PROD416,Speak,PRC2560,Near,0.9574,USD,210.95,28.28,182.67,0.9315,USD,186.03766469488224,230.18848532147427,Marketplace,180.12437628747057,2.232507790819466,2.7036349213240873,USD,2.18,0.21,1.33,Mr. George Mendoza,App,SRC-3090,SCK-7294,PayPal,Recurrente,6,9,2025-03-27,CUP-8563,26,5,Jared Lee,katherineyang@example.net,Christmas Island,001-386-333-8975x470,21435939-3,75216,Evanmouth,Hawaii,815 Richardson Road,Smith Center,5637,Apto. 32,
TRX000969,Pendiente,2021-04-23,Sí,Diane Stevens,PROD895,Who,PRC4168,After,0.9642,USD,220.29,32.85,187.44,0.8953,USD,191.46451947661572,233.36242220771075,Marketplace,185.88616049621888,8.979262330379228,5.30903047125134,USD,3.81,0.79,1.28,Joshua Harris,Tienda física,SRC-5782,SCK-9924,Tarjeta de crédito,Recurrente,2,5,2025-04-26,CUP-4235,25,5,Jennifer Holmes,katherinewright@example.org,Papua New Guinea,+1-460-662-6382x391,78745456-0,25680,Lake Cynthiaside,Nebraska,9279 Howe Crescent Apt. 964,Maddox Haven,7285,,@stevenmartinez
TRX000970,Cancelada,2024-02-05,No,Bobby Walters,PROD830,Price,PRC6232,So,1.0288,USD,587.9,98.15,489.75,1.1979,USD,497.8435749267516,597.6827957153863,Marketplace,481.544849284475,2.455568982228147,2.90846192274135,USD,3.71,0.5,0.57,,Redes sociales,SRC-9413,SCK-6447,Tarjeta de crédito,Único,8,1,2023-01-20,CUP-9118,19,4,Diane Collins,salinassergio@example.net,Afghanistan,+1-723-419-6172,84427180-4,47829,Cherylland,Idaho,21744 Spears Manors Apt. 651,Kristen Mountains,1652,,@turnerbobby
TRX000971,Cancelada,2021-04-02,No,Pamela Rios,PROD688,Commercial,PRC1547,Him,0.9956,USD,344.36,32.63,311.73,0.973,USD,319.3097849226639,361.28767680277133,Marketplace,307.34670558529314,0.3526589229790278,3.8321761384615236,USD,1.3,0.53,0.63,Richard Lopez,App,SRC-2035,SCK-8139,Tarjeta de crédito,Recurrente,10,4,2024-07-06,CUP-7951,17,5,Shannon Mccullough,swalters@example.com,Holy See (Vatican City State),(540)755-8972,91998855-2,22717,New Scott,Arizona,9845 Gentry Ville,Taylor Ville,6951,Apto. 29,
TRX000972,Cancelada,2020-08-15,No,William Hardy,PROD146,Local,PRC9012,Worker,0.8231,USD,206.67,23.73,182.94,0.8512,USD,192.93857181609815,215.2387256584774,Marketplace,179.259855758608,6.738067328600855,3.560458399596137,USD,2.92,0.27,0.17,Richard Hogan,Tienda física,SRC-1298,SCK-9673,Tarjeta de crédito,Único,10,1,2021-10-12,CUP-5370,8,2,Jessica Lewis,brettsims@example.com,Belize,+1-455-376-3295x166,56748637-4,64907,East Dawnborough,Nebraska,86026 Carey Springs Suite 584,Matthew Track,773,Apto. 39,
TRX000973,Pendiente,2020-10-06,No,Jennifer Payne,PROD829,Court,PRC7783,Cultural,0.9767,USD,189.98000000000002,28.14,161.84,1.1281,USD,167.9848650230997,196.1751200627656,Online,157.5178673525759,8.510658344058102,9.228840785102243,USD,4.78,0.27,1.93,Margaret Myers,Web,SRC-1727,SCK-4600,Tarjeta de crédito,Recurrente,11,12,2021-12-24,CUP-4105,25,3,Terri Hawkins,pjohnson@example.com,Benin,219.894.9745x0097,44071253-4,55291,North Markmouth,South Dakota,40278 Brian Lake Apt. 130,Brooke Field,7160,,@jonesryan
TRX000974,Pendiente,2023-07-14,No,Sara Martinez,PROD824,Summer,PRC2119,Care,0.8566,USD,25.16,2.82,22.34,1.0026,USD,24.154747448905074,42.15601551036613,Marketplace,12.423373958663014,4.1508055655125204,8.96926758657841,USD,2.26,0.94,0.21,,App,SRC-2345,SCK-0896,Transferencia,Único,2,5,2021-06-16,CUP-7137,21,2,Pamela Reyes,jsmith@example.org,Hungary,001-406-605-0640x51183,01440790-4,26996,West Jeffrey,New Jersey,246 Michael Skyway,Moore Highway,5281,Apto. 11,@jonessarah
TRX000975,Pendiente,2020-10-29,No,Samantha Garcia,PROD876,Join,PRC6217,Sign,0.9806,USD,73.95,10.93,63.02,0.9056,USD,68.69608764812564,86.78822350897703,Marketplace,53.23550050774614,8.429018805410466,8.100119726262708,USD,1.73,0.91,1.4,Brandi Short,Tienda física,SRC-5835,SCK-2738,PayPal,Recurrente,2,2,2022-03-09,CUP-9688,3,5,Alexander Frost,mark68@example.net,Thailand,770-393-1957x996,23944949-3,01149,Pearsonside,Maryland,8449 Jill Extension Apt. 077,Natalie Tunnel,5614,,@diana50
TRX000976,Cancelada,2023-09-12,Sí,Brittany Henderson,PROD806,Those,PRC4545,Bad,0.9778,USD,271.31,40.74,230.57,1.1805,USD,233.95127420428278,271.675806026332,Presencial,229.99061310961264,5.5261687804407975,6.4806792619428215,USD,2.81,0.78,1.07,,Redes sociales,SRC-1837,SCK-6910,Tarjeta de crédito,Recurrente,7,11,2023-03-04,CUP-8981,5,1,Nicole Kennedy,rodriguezbradley@example.com,Afghanistan,744.344.5325x67211,10945265-8,84353,North Richard,Minnesota,6200 Amanda Passage,May Hills,1221,,@parkerstephen
